CatEMF1FR;CatEMF2FR;CatEMF3FR;CatEMF4FR;CatEMF5FR;Nom_EMF;Description;SourceFile;CatSTR1FR;CatSTR2FR;CatSTR3FR
electricité;mix réseau électrique;france continentale;découpage par usages;méthode moyenne;electricité;2019 - usage : froid consommation (méthode moyenne);ademe24;utilisation d'électricité;standard;france continentale
electricité;mix réseau électrique;france continentale;découpage par usages;méthode moyenne;electricité;2019 - usage : industrie base consommation (méthode moyenne);ademe24;utilisation d'électricité;standard;france continentale
electricité;mix réseau électrique;france continentale;découpage par usages;méthode moyenne;electricité;2019 - usage : transports consommation (méthode moyenne);ademe24;utilisation d'électricité;standard;france continentale
electricité;mix réseau électrique;france continentale;découpage par usages;méthode moyenne;electricité;2020 - usage : autres (btp. recherche. armée. etc.) consommation (méthode moyenne);ademe24;utilisation d'électricité;standard;france continentale
electricité;mix réseau électrique;france continentale;découpage par usages;méthode moyenne;electricité;2020 - usage : chauffage consommation (méthode moyenne);ademe24;utilisation d'électricité;standard;france continentale
electricité;mix réseau électrique;france continentale;découpage par usages;méthode moyenne;electricité;2020 - usage : climatisation consommation (méthode moyenne);ademe24;utilisation d'électricité;standard;france continentale
electricité;mix réseau électrique;france continentale;découpage par usages;méthode moyenne;electricité;2020 - usage : cuisson résidentiel consommation (méthode moyenne);ademe24;utilisation d'électricité;standard;france continentale
electricité;mix réseau électrique;france continentale;découpage par usages;méthode moyenne;electricité;2020 - usage : eau chaude sanitaire consommation (méthode moyenne);ademe24;utilisation d'électricité;standard;france continentale
electricité;mix réseau électrique;france continentale;découpage par usages;méthode moyenne;electricité;2020 - usage : eclairage public consommation (méthode moyenne);ademe24;utilisation d'électricité;standard;france continentale
electricité;mix réseau électrique;france continentale;découpage par usages;méthode moyenne;electricité;2020 - usage : eclairage résidentiel consommation (méthode moyenne);ademe24;utilisation d'électricité;standard;france continentale
electricité;mix réseau électrique;france continentale;découpage par usages;méthode moyenne;electricité;2020 - usage : froid consommation (méthode moyenne);ademe24;utilisation d'électricité;standard;france continentale
electricité;mix réseau électrique;france continentale;découpage par usages;méthode moyenne;electricité;2020 - usage : industrie base consommation (méthode moyenne);ademe24;utilisation d'électricité;standard;france continentale
electricité;mix réseau électrique;france continentale;découpage par usages;méthode moyenne;electricité;2020 - usage : transports consommation (méthode moyenne);ademe24;utilisation d'électricité;standard;france continentale
electricité;mix réseau électrique;france continentale;découpage par usages;méthode moyenne;electricité;2021 - usage : autres (btp. recherche. armée. etc.) consommation (méthode moyenne);ademe24;utilisation d'électricité;standard;france continentale
electricité;mix réseau électrique;france continentale;découpage par usages;méthode moyenne;electricité;2021 - usage : chauffage consommation (méthode moyenne);ademe24;utilisation d'électricité;standard;france continentale
electricité;mix réseau électrique;france continentale;découpage par usages;méthode moyenne;electricité;2021 - usage : climatisation consommation (méthode moyenne);ademe24;utilisation d'électricité;standard;france continentale
electricité;mix réseau électrique;france continentale;découpage par usages;méthode moyenne;electricité;2021 - usage : cuisson résidentiel consommation (méthode moyenne);ademe24;utilisation d'électricité;standard;france continentale
electricité;mix réseau électrique;france continentale;découpage par usages;méthode moyenne;electricité;2021 - usage : eau chaude sanitaire consommation (méthode moyenne);ademe24;utilisation d'électricité;standard;france continentale
electricité;mix réseau électrique;france continentale;découpage par usages;méthode moyenne;electricité;2021 - usage : eclairage public consommation (méthode moyenne);ademe24;utilisation d'électricité;standard;france continentale
electricité;mix réseau électrique;france continentale;découpage par usages;méthode moyenne;electricité;2021 - usage : eclairage résidentiel consommation (méthode moyenne);ademe24;utilisation d'électricité;standard;france continentale
electricité;mix réseau électrique;france continentale;découpage par usages;méthode moyenne;electricité;2021 - usage : froid consommation (méthode moyenne);ademe24;utilisation d'électricité;standard;france continentale
electricité;mix réseau électrique;france continentale;découpage par usages;méthode moyenne;electricité;2021 - usage : industrie base consommation (méthode moyenne);ademe24;utilisation d'électricité;standard;france continentale
electricité;mix réseau électrique;france continentale;découpage par usages;méthode moyenne;electricité;2021 - usage : transports consommation (méthode moyenne);ademe24;utilisation d'électricité;standard;france continentale
electricité;mix réseau électrique;france continentale;découpage par usages;méthode moyenne;electricité;2022 - usage : autres (btp. recherche. armée. etc.) consommation (méthode moyenne);ademe24;utilisation d'électricité;standard;france continentale
electricité;mix réseau électrique;france continentale;découpage par usages;méthode moyenne;electricité;2022 - usage : chauffage consommation (méthode moyenne);ademe24;utilisation d'électricité;standard;france continentale
electricité;mix réseau électrique;france continentale;découpage par usages;méthode moyenne;electricité;2022 - usage : climatisation consommation (méthode moyenne);ademe24;utilisation d'électricité;standard;france continentale
electricité;mix réseau électrique;france continentale;découpage par usages;méthode moyenne;electricité;2022 - usage : cuisson résidentiel consommation (méthode moyenne);ademe24;utilisation d'électricité;standard;france continentale
electricité;mix réseau électrique;france continentale;découpage par usages;méthode moyenne;electricité;2022 - usage : eau chaude sanitaire consommation (méthode moyenne);ademe24;utilisation d'électricité;standard;france continentale
electricité;mix réseau électrique;france continentale;découpage par usages;méthode moyenne;electricité;2022 - usage : eclairage public consommation (méthode moyenne);ademe24;utilisation d'électricité;standard;france continentale
electricité;mix réseau électrique;france continentale;découpage par usages;méthode moyenne;electricité;2022 - usage : eclairage résidentiel consommation (méthode moyenne);ademe24;utilisation d'électricité;standard;france continentale
electricité;mix réseau électrique;france continentale;découpage par usages;méthode moyenne;electricité;2022 - usage : froid consommation (méthode moyenne);ademe24;utilisation d'électricité;standard;france continentale
electricité;mix réseau électrique;france continentale;découpage par usages;méthode moyenne;electricité;2022 - usage : industrie base consommation (méthode moyenne);ademe24;utilisation d'électricité;standard;france continentale
electricité;mix réseau électrique;france continentale;découpage par usages;méthode moyenne;electricité;2022 - usage : transports consommation (méthode moyenne);ademe24;utilisation d'électricité;standard;france continentale
electricité;mix réseau électrique;france continentale;découpage par usages;méthode moyenne;electricité;2023 - usage : autres (btp. recherche. armée. etc.) consommation (méthode moyenne);ademe24;utilisation d'électricité;standard;france continentale
